"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
56,0.373656486706344,0.39649241910647,12,2.28359324001262,3,3,FALSE,"n=10-29"
70,0.234157269683142,0.298703938872738,14,6.45466691895956,1,1,FALSE,"n=10-29"
76,0.291913283500028,0.305124255928328,26,1.32109724283,1,1,FALSE,"n=10-29"
77,0.550167331533166,0.561497443398128,4,1.13301118649615,5,5,FALSE,"n<=9"
78,0.451873636148311,0.480487156793333,4,2.86135206450218,4,5,TRUE,"n<=9"
79,0.411043325205105,0.421582499395517,5,1.05391741904117,3,3,FALSE,"n<=9"
80,0.457595791193578,0.424618529992353,1,-3.29772612012251,4,4,FALSE,"n<=9"
81,0.348814019002309,0.433248510198441,36,8.44344911961317,2,4,TRUE,"n>=30"
82,0.511940310285504,0.462530102329011,22,-4.94102079564923,5,4,TRUE,"n=10-29"
83,0.321601898299597,0.351903115200754,55,3.03012169011564,2,2,FALSE,"n>=30"
84,0.381529133668138,0.410598242450251,43,2.90691087821132,3,3,FALSE,"n>=30"
85,0.410090155511847,0.4243154863549,10,1.42253308430531,3,4,TRUE,"n=10-29"
87,0.315755378893076,0.316214012220309,6,0.0458633327233449,2,1,TRUE,"n<=9"
91,0.19862008811421,0.222730928871125,8,2.41108407569149,1,1,FALSE,"n<=9"
92,0.308121363591195,0.353376069183485,15,4.52547055922902,1,2,TRUE,"n=10-29"
95,0.360085093639363,0.325748180190292,12,-3.43369134490718,2,1,TRUE,"n=10-29"
97,0.504710162525263,0.444823266894058,15,-5.98868956312045,5,4,TRUE,"n=10-29"
101,0.317722981652577,0.393070412242398,10,7.53474305898217,2,3,TRUE,"n=10-29"
105,0.515745065238812,0.510194643039428,2,-0.555042219938384,5,5,FALSE,"n<=9"
109,0.337798980028966,0.323643272347262,11,-1.41557076817042,2,1,TRUE,"n=10-29"
113,0.276073984694743,0.322998262617918,3,4.69242779231744,1,1,FALSE,"n<=9"
127,0.239066911415119,0.263546184364492,15,2.44792729493724,1,1,FALSE,"n=10-29"
129,0.522958168467965,0.482688522667839,2,-4.02696458001264,5,5,FALSE,"n<=9"
131,0.335633327517539,0.325064336264161,12,-1.05689912533784,2,1,TRUE,"n=10-29"
133,0.477413779933636,0.429702119943901,5,-4.7711659989735,4,4,FALSE,"n<=9"
135,0.291384986923294,0.29598105418199,3,0.459606725869616,1,1,FALSE,"n<=9"
146,0.169556105828058,0.211429817147518,11,4.187371131946,1,1,FALSE,"n=10-29"
148,0.556105865323795,0.511891868318322,10,-4.42139970054726,5,5,FALSE,"n=10-29"
154,0.319656183324934,0.360395039745444,5,4.07388564205093,2,2,FALSE,"n<=9"
156,0.308410992997719,0.305098006013972,14,-0.331298698374699,1,1,FALSE,"n=10-29"
158,0.267087250384005,0.300190728473116,20,3.31034780891118,1,1,FALSE,"n=10-29"
159,0.304470196875395,0.316496784066399,19,1.20265871910042,1,1,FALSE,"n=10-29"
179,0.452023620555072,0.465329393341914,9,1.33057727868417,4,4,FALSE,"n<=9"
182,0.519275035319081,0.467230090468812,9,-5.20449448502682,5,4,TRUE,"n<=9"
184,0.265940475035448,0.275732497363655,4,0.97920223282067,1,1,FALSE,"n<=9"
188,0.518467408360515,0.471328890078169,10,-4.71385182823463,5,4,TRUE,"n=10-29"
191,0.539585752238101,0.548307050508697,4,0.872129827059553,5,5,FALSE,"n<=9"
199,0.459171185008962,0.477399973750438,5,1.82287887414761,4,5,TRUE,"n<=9"
201,0.320405952211936,0.312737170140615,6,-0.766878207132043,2,1,TRUE,"n<=9"
221,0.519488223838876,0.431185929207196,22,-8.830229463168,5,4,TRUE,"n=10-29"
222,0.551895015868806,0.564167692149474,4,1.22726762806677,5,5,FALSE,"n<=9"
223,0.363825214804468,0.408997849920922,2,4.51726351164537,2,3,TRUE,"n<=9"
224,0.321319599759629,0.362697699522036,4,4.13780997624076,2,2,FALSE,"n<=9"
225,0.242153249316924,0.253738427654812,8,1.15851783378872,1,1,FALSE,"n<=9"
229,0.521240857411057,0.568688233911592,27,4.7447376500535,5,5,FALSE,"n=10-29"
231,0.413702502697054,0.381174661005314,13,-3.252784169174,3,3,FALSE,"n=10-29"
234,0.379735853947322,0.444500202603434,8,6.47643486561114,3,4,TRUE,"n<=9"
235,0.303362104976045,0.335794309934131,4,3.24322049580863,1,2,TRUE,"n<=9"
237,0.453773417979774,0.481006956168993,21,2.72335381892188,4,5,TRUE,"n=10-29"
241,0.53887248109108,0.563256277278424,2,2.43837961873437,5,5,FALSE,"n<=9"
242,0.377898871813982,0.361544339090627,2,-1.63545327233546,3,2,TRUE,"n<=9"
244,0.709884940815388,0.64427628693567,9,-6.5608653879718,5,5,FALSE,"n<=9"
259,0.416066430566968,0.450981174569502,83,3.49147440025342,3,4,TRUE,"n>=30"
260,0.336563913278395,0.36606444728459,8,2.95005340061942,2,2,FALSE,"n<=9"
262,0.425360792637256,0.455705786677178,103,3.03449940399225,4,4,FALSE,"n>=30"
273,0.615291408887745,0.563689889872655,14,-5.16015190150901,5,5,FALSE,"n=10-29"
275,0.557586064055525,0.543568968723071,15,-1.40170953324535,5,5,FALSE,"n=10-29"
276,0.6004735370557,0.399953807469646,56,-20.0519729586054,5,3,TRUE,"n>=30"
277,0.566896339933019,0.41304350987874,20,-15.3852830054279,5,3,TRUE,"n=10-29"
278,0.505288108390646,0.450305496393714,27,-5.49826119969317,5,4,TRUE,"n=10-29"
279,0.582012877084478,0.448877858818552,201,-13.3135018265926,5,4,TRUE,"n>=30"
280,0.592901790615448,0.516572029833159,35,-7.63297607822884,5,5,FALSE,"n>=30"
281,0.475313966337631,0.491158606469666,65,1.5844640132035,4,5,TRUE,"n>=30"
282,0.456361526568419,0.472240014095059,28,1.58784875266401,4,4,FALSE,"n=10-29"
283,0.394875959238475,0.387867741624812,20,-0.700821761366238,3,3,FALSE,"n=10-29"
284,0.408207279304567,0.395491681421056,6,-1.27155978835112,3,3,FALSE,"n<=9"
285,0.601569755174187,0.480949457921359,43,-12.0620297252828,5,5,FALSE,"n>=30"
286,0.689743400704522,0.550341822039383,28,-13.9401578665138,5,5,FALSE,"n=10-29"
287,0.35120646992301,0.357474491744854,43,0.626802182184444,2,2,FALSE,"n>=30"
288,0.414893816554307,0.477171512067928,99,6.22776955136215,3,5,TRUE,"n>=30"
289,0.723588316177381,0.600558412717083,28,-12.3029903460298,5,5,FALSE,"n=10-29"
290,0.366849179857643,0.414594795212978,51,4.77456153553352,2,3,TRUE,"n>=30"
291,0.403245412940239,0.477330069558261,14,7.40846566180218,3,5,TRUE,"n=10-29"
292,0.598569941854527,0.498407849469423,14,-10.0162092385104,5,5,FALSE,"n=10-29"
293,0.353561099529611,0.375873258940086,24,2.23121594104754,2,2,FALSE,"n=10-29"
299,0.419333541128653,0.434583393214732,10,1.52498520860798,3,4,TRUE,"n=10-29"
303,0.52652957205006,0.608490396303135,6,8.19608242530748,5,5,FALSE,"n<=9"
305,0.452453363009153,0.436156919958096,66,-1.62964430510573,4,4,FALSE,"n>=30"
308,0.483128722640781,0.490116184798752,4,0.698746215797175,4,5,TRUE,"n<=9"
309,0.40950116135286,0.399769210421296,15,-0.973195093156448,3,3,FALSE,"n=10-29"
312,0.500819911427104,0.468940391959952,102,-3.18795194671522,5,4,TRUE,"n>=30"
314,0.494637116765156,0.473969669956722,14,-2.06674468084337,4,5,TRUE,"n=10-29"
316,0.438329114088233,0.454646494683898,41,1.63173805956647,4,4,FALSE,"n>=30"
321,0.396732067215412,0.374422189212913,9,-2.23098780024988,3,2,TRUE,"n<=9"
322,0.494061544269462,0.510951063572075,14,1.68895193026136,4,5,TRUE,"n=10-29"
326,0.395032108871387,0.415641035652322,5,2.06089267809358,3,3,FALSE,"n<=9"
327,0.343697395243792,0.386729531040598,8,4.30321357968063,2,3,TRUE,"n<=9"
331,0.3363149241992,0.346089584127947,14,0.97746599287476,2,2,FALSE,"n=10-29"
332,0.481172350755962,0.446792375480275,257,-3.43799752756873,4,4,FALSE,"n>=30"
334,0.504593669944641,0.449136918045922,38,-5.54567518987185,5,4,TRUE,"n>=30"
336,0.57229943293879,0.525263912974548,12,-4.70355199642422,5,5,FALSE,"n=10-29"
338,0.398681780067189,0.356616158716543,27,-4.20656213506451,3,2,TRUE,"n=10-29"
339,0.445482342349999,0.417205943306405,20,-2.82763990435934,4,3,TRUE,"n=10-29"
340,0.251944635078139,0.293503311472615,11,4.15586763944759,1,1,FALSE,"n=10-29"
341,0.407741062436847,0.417233491005401,13,0.94924285685532,3,3,FALSE,"n=10-29"
342,0.411501011015018,0.421725607363753,29,1.02245963487351,3,3,FALSE,"n=10-29"
343,0.334961044641388,0.364369903975352,17,2.94088593339641,2,2,FALSE,"n=10-29"
345,0.429110779890211,0.390639060683631,29,-3.84717192065797,4,3,TRUE,"n=10-29"
347,0.325036682692926,0.361672250278583,92,3.66355675856572,2,2,FALSE,"n>=30"
348,0.297321072516536,0.353130068462127,43,5.58089959455911,1,2,TRUE,"n>=30"
349,0.312727254693512,0.330960898421556,4,1.82336437280438,1,2,TRUE,"n<=9"
350,0.632227237649254,0.635054386238895,2,0.282714858964139,5,5,FALSE,"n<=9"
351,0.516600043299183,0.466939777788925,13,-4.96602655102585,5,4,TRUE,"n=10-29"
352,0.352835461262954,0.378595219427085,20,2.57597581641309,2,3,TRUE,"n=10-29"
353,0.327022674879233,0.318262118108379,5,-0.87605567708543,2,1,TRUE,"n<=9"
354,0.339399760587334,0.349252214103031,16,0.985245351569708,2,2,FALSE,"n=10-29"
355,0.213648967779511,0.187069807693703,2,-2.65791600858079,1,1,FALSE,"n<=9"
356,0.421908781984523,0.386811981543809,23,-3.50968004407139,3,3,FALSE,"n=10-29"
357,0.359025264953753,0.361900417696068,16,0.28751527423152,2,2,FALSE,"n=10-29"
359,0.57511159286539,0.470882892498536,41,-10.4228700366855,5,4,TRUE,"n>=30"
360,0.455652731373941,0.440360229183411,25,-1.52925021905296,4,4,FALSE,"n=10-29"
361,0.156294735599682,0.179574079414165,8,2.3279343814483,1,1,FALSE,"n<=9"
363,0.377030967686598,0.357088105495226,21,-1.99428621913723,3,2,TRUE,"n=10-29"
364,0.354739286355918,0.376724388086968,10,2.19851017310494,2,2,FALSE,"n=10-29"
365,0.340533946574179,0.351493709203223,15,1.09597626290434,2,2,FALSE,"n=10-29"
366,0.260237594138581,0.336320053833203,25,7.60824596946216,1,2,TRUE,"n=10-29"
367,0.562737454834391,0.481394366922162,16,-8.13430879122292,5,5,FALSE,"n=10-29"
368,0.417461207353339,0.415859246286638,27,-0.16019610667008,3,3,FALSE,"n=10-29"
370,0.779299197681389,0.76151782310918,1,-1.77813745722093,5,5,FALSE,"n<=9"
371,0.429742573727425,0.374418819827113,13,-5.53237539003123,4,2,TRUE,"n=10-29"
373,0.483925999111626,0.433830651024921,40,-5.00953480867046,4,4,FALSE,"n>=30"
374,0.458291582936863,0.473748590582552,13,1.54570076456888,4,4,FALSE,"n=10-29"
375,0.411739455284357,0.407658337972973,85,-0.408111731138333,3,3,FALSE,"n>=30"
376,0.35961532064424,0.360744511759826,19,0.112919111558613,2,2,FALSE,"n=10-29"
378,0.478704507026388,0.522896985559247,3,4.41924785328598,4,5,TRUE,"n<=9"
385,0.616473715762859,0.585178965064496,1,-3.12947506983632,5,5,FALSE,"n<=9"
388,0.383417028965596,0.348178100539638,14,-3.52389284259578,3,2,TRUE,"n=10-29"
389,0.321393017310192,0.308677107974824,10,-1.27159093353686,2,1,TRUE,"n=10-29"
392,0.397568144020621,0.404422080334964,10,0.685393631434272,3,3,FALSE,"n=10-29"
393,0.506604242410526,0.427796522427172,13,-7.88077199833533,5,4,TRUE,"n=10-29"
395,0.387337078110401,0.385908018239557,18,-0.14290598708448,3,3,FALSE,"n=10-29"
398,0.521745442799782,0.499050472363891,11,-2.26949704358914,5,5,FALSE,"n=10-29"
399,0.442643068384807,0.397773500981776,13,-4.48695674030315,4,3,TRUE,"n=10-29"
402,0.317804509992719,0.345063175247817,5,2.72586652550978,2,2,FALSE,"n<=9"
404,0.383409440580908,0.35178692480204,61,-3.16225157788685,3,2,TRUE,"n>=30"
412,0.410193626564647,0.375435612317356,8,-3.47580142472908,3,2,TRUE,"n<=9"
415,0.356062712366406,0.364263236034457,13,0.820052366805057,2,2,FALSE,"n=10-29"
423,0.394011782402195,0.415479554355898,6,2.1467771953703,3,3,FALSE,"n<=9"
427,0.608125582499248,0.584064420812135,15,-2.40611616871135,5,5,FALSE,"n=10-29"
435,0.4663482665532,0.458511677339694,10,-0.783658921350588,4,4,FALSE,"n=10-29"
437,0.618268268865352,0.579206699516937,5,-3.90615693484148,5,5,FALSE,"n<=9"
440,0.287492027595356,0.321770189814022,18,3.42781622186665,1,1,FALSE,"n=10-29"
450,0.252481804469583,0.280957606753787,26,2.84758022842034,1,1,FALSE,"n=10-29"
455,0.4601516009743,0.476133180894344,11,1.59815799200441,4,5,TRUE,"n=10-29"
463,0.641562910774924,0.56198236132035,7,-7.95805494545737,5,5,FALSE,"n<=9"
466,0.396377692667543,0.412967084181511,5,1.65893915139677,3,3,FALSE,"n<=9"
468,0.332718871638392,0.387986756184373,16,5.52678845459814,2,3,TRUE,"n=10-29"
474,0.553984900999076,0.595949170596626,8,4.19642695975502,5,5,FALSE,"n<=9"
475,0.386654838843276,0.357661657788149,9,-2.89931810551271,3,2,TRUE,"n<=9"
477,0.483571773993427,0.459511177155701,18,-2.4060596837726,4,4,FALSE,"n=10-29"
482,0.508320080254659,0.480759911555716,6,-2.75601686989435,5,5,FALSE,"n<=9"
488,0.569655801340509,0.527334258350944,7,-4.23215429895644,5,5,FALSE,"n<=9"
491,0.651315774740261,0.646316062766141,6,-0.499971197411919,5,5,FALSE,"n<=9"
492,0.359827677108058,0.359865785520577,34,0.00381084125192777,2,2,FALSE,"n>=30"
